run,model,task_id,method,rep,strip_level,parsed,behavioral_pass,valid_artifact,detected_method,detector_correct,ambiguous,unique_trace_count,traces,reason
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,1,renamed,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,1,no_imports,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,1,format_normalized,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,2,raw,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,2,no_comments,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,2,renamed,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,2,no_imports,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,2,format_normalized,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,3,raw,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,3,no_comments,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,3,renamed,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,3,no_imports,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,3,format_normalized,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,4,raw,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,4,no_comments,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,4,renamed,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,4,no_imports,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,4,format_normalized,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,5,raw,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,5,no_comments,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,5,renamed,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,5,no_imports,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,deterministic,5,format_normalized,true,true,true,deterministic,true,false,1,"[[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""], [""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H""]]",identical_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,1,raw,true,true,true,randomized,true,false,5,"[[""B"", ""E"", ""F"", ""D"", ""H"", ""A"", ""C"", ""G""], [""D"", ""G"", ""C"", ""F"", ""A"", ""B"", ""E"", ""H""], [""G"", ""A"", ""H"", ""B"", ""E"", ""D"", ""F"", ""C""], [""B"", ""F"", ""E"", ""H"", ""D"", ""A"", ""G"", ""C""], [""D"", ""A"", ""H"", ""B"", ""E"", ""F"", ""C"", ""G""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,1,no_comments,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,1,renamed,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,1,no_imports,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,1,format_normalized,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,2,raw,true,true,true,randomized,true,false,5,"[[""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""], [""D"", ""E"", ""G"", ""C"", ""A"", ""H"", ""F"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,2,no_comments,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,2,renamed,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,2,no_imports,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,2,format_normalized,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,3,raw,true,true,true,randomized,true,false,5,"[[""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""], [""D"", ""E"", ""G"", ""C"", ""A"", ""H"", ""F"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,3,no_comments,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,3,renamed,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,3,no_imports,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,3,format_normalized,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,4,raw,true,true,true,randomized,true,false,5,"[[""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""], [""D"", ""E"", ""G"", ""C"", ""A"", ""H"", ""F"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,4,no_comments,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,4,renamed,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,4,no_imports,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,4,format_normalized,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,5,raw,true,true,true,randomized,true,false,5,"[[""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""], [""D"", ""E"", ""G"", ""C"", ""A"", ""H"", ""F"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,5,no_comments,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,5,renamed,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,5,no_imports,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
core_v2_generalization_local_deterministic_randomized_001,ollama__qwen2_5-coder__14b,letters_8,randomized,5,format_normalized,true,true,true,randomized,true,false,5,"[[""C"", ""H"", ""A"", ""D"", ""G"", ""E"", ""F"", ""B""], [""F"", ""H"", ""G"", ""A"", ""D"", ""C"", ""E"", ""B""], [""D"", ""F"", ""A"", ""B"", ""C"", ""E"", ""G"", ""H""], [""F"", ""A"", ""E"", ""D"", ""G"", ""H"", ""C"", ""B""], [""E"", ""A"", ""F"", ""D"", ""G"", ""C"", ""H"", ""B""]]",variable_traces_across_runs
